bedrooms,bathrooms,floors,view,grade,sqft_above,lat,price,zipcode_mean,sqft_total
4,1.5,1.0,0,7,1380,47.772,385000,676419.3921568628,2270
4,1.0,1.5,0,7,1550,47.5287,345000,319581.3940298507,1450
3,2.75,2.0,0,9,1980,47.6109,490000,645628.2261484099,1950
3,2.5,2.0,0,8,1600,47.7736,330000,424815.06315789477,1790
4,2.75,2.0,0,8,3300,47.6294,927000,1356523.9905362776,3180
4,2.5,2.0,1,10,3840,47.5634,1120000,1194873.6382978724,3600
2,1.0,1.0,0,7,1220,47.7405,330000,462488.8692579505,2000
5,2.25,1.0,0,7,1500,47.5976,530000,645628.2261484099,3330
4,2.0,1.0,0,8,1940,47.5722,365000,859938.5542168674,2000
3,2.5,1.5,0,7,1260,47.5644,378750,418019.36094674555,1960
4,1.75,1.5,0,7,1530,47.4556,269900,353619.07472527475,1390
3,3.5,2.0,0,8,1290,47.6055,557000,634558.1448275862,2050
4,1.75,1.0,0,7,2150,47.1775,360000,316742.3905579399,3460
2,1.0,1.0,0,7,940,47.6879,352000,576834.808318264,1560
3,2.5,2.0,0,8,1750,47.4807,437000,440232.31363636366,2430
4,2.5,2.0,0,7,1820,47.3845,322500,367091.48387096776,1820
3,3.25,2.0,0,9,1330,47.5815,650000,618695.1090909091,1690
3,2.0,3.0,0,8,1290,47.6609,450000,585048.7790697674,1290
3,2.0,1.0,0,7,1570,47.3163,278500,334921.0626780627,1570
4,2.5,2.0,0,8,1930,47.4309,364950,304262.1082089552,2090
4,3.5,1.0,4,10,2840,47.401,840000,367091.48387096776,3180
3,2.5,2.0,0,7,1550,47.404,268000,300340.40293040295,1550
2,1.0,1.0,0,5,833,47.3889,517534,489382.0170940171,1380
3,2.5,2.0,0,8,2990,47.7718,632925,682885.9898989899,2990
3,2.5,2.0,0,9,2000,47.7067,577500,521740.0146788991,2450
4,1.5,1.5,2,7,2390,47.504,339000,310612.75572519086,2850
3,1.75,1.0,0,7,1530,47.7015,570000,645244.2264808363,3900
4,1.75,1.0,0,7,1610,47.5753,563500,586120.875,3165
4,2.25,1.0,0,7,1290,47.7448,423000,387011.5902636917,2820
3,2.25,2.0,0,8,1860,47.7318,355000,424815.06315789477,2320
5,4.25,2.0,0,12,6070,47.5954,1550000,586120.875,4680
2,1.0,1.0,0,7,950,47.6885,482000,585048.7790697674,1320
3,1.75,1.0,0,7,1600,47.5724,625000,859938.5542168674,1580
3,2.5,2.0,0,8,2250,47.5272,538000,420895.47536945814,2360
3,2.5,2.0,0,8,2280,47.4334,380000,353619.07472527475,2310
2,1.0,1.0,0,7,940,47.6073,375000,634558.1448275862,1300
3,2.5,1.0,0,7,1030,47.3592,245000,367091.48387096776,2350
5,1.75,1.0,0,7,2190,47.4546,310000,464322.38976377953,1620
3,2.0,1.0,0,8,1770,47.6408,1300000,1356523.9905362776,4110
4,2.0,1.0,0,7,1200,47.7245,397000,521740.0146788991,1700
3,2.5,2.0,0,8,2200,47.4362,365000,353619.07472527475,2310
4,3.0,2.0,0,9,2290,47.3739,328500,311580.33638025593,2290
4,3.0,2.0,0,11,4040,47.7205,988000,645244.2264808363,3930
4,2.5,1.5,0,8,1920,47.6636,1000000,585048.7790697674,2500
3,2.5,2.0,0,7,1490,47.4324,237000,304262.1082089552,1490
4,2.5,2.0,0,8,2450,47.7734,525000,490377.1076923077,2300
4,2.5,1.0,0,9,1440,47.559,749000,859938.5542168674,2410
5,2.5,2.0,0,10,3470,47.633,722500,685675.8435374149,4580
3,2.5,2.0,0,10,3130,47.6954,843000,645244.2264808363,2860
2,2.0,3.0,0,8,1270,47.6776,438000,619944.1492281304,1610
3,1.75,1.0,2,8,1540,47.504,578000,359496.2604166667,3040
3,1.5,1.0,0,7,1670,47.2613,227950,281194.8698060942,2077
3,2.25,2.0,0,7,2070,47.3417,196000,281194.8698060942,1890
2,1.0,1.0,0,8,1070,47.6694,641000,863228.9432314411,2750
3,1.5,1.0,0,6,1250,47.4056,350000,367091.48387096776,1930
3,1.0,1.0,0,7,940,47.3838,205000,251296.24,1150
3,1.75,1.0,0,7,1920,47.7487,400000,570073.5201465201,1920
3,2.5,1.0,0,10,2610,47.5534,1030000,617053.9660194175,4565
3,2.0,1.0,0,7,1260,47.7355,505000,521740.0146788991,1510
5,2.5,1.0,0,7,1300,47.7206,475000,521740.0146788991,2970
3,2.25,1.0,0,8,1440,47.7691,520000,462488.8692579505,3730
3,4.5,2.0,2,10,3260,47.7183,1450000,521740.0146788991,3320
3,1.75,1.0,0,7,1220,47.7736,333500,490377.1076923077,1630
3,1.0,1.0,0,6,1400,47.362,232000,367091.48387096776,1230
3,2.75,1.0,0,8,1710,47.5698,691100,859938.5542168674,2770
3,1.75,1.0,0,8,1870,47.5505,811000,1194873.6382978724,1900
3,2.5,2.0,0,9,2830,47.7605,551000,462488.8692579505,2500
3,2.5,2.0,0,8,2260,47.7356,496500,570073.5201465201,2350
3,3.0,2.0,3,9,1770,47.3844,705000,489382.0170940171,2480
4,2.5,1.0,2,9,1770,47.4904,578000,304262.1082089552,3830
3,1.75,1.0,0,7,1240,47.3663,255000,311580.33638025593,1490
4,3.5,2.0,0,10,3450,47.5637,1050000,859938.5542168674,3220
3,2.25,2.0,0,8,2570,47.3759,348000,311580.33638025593,2400
3,2.0,2.0,0,7,1510,47.3912,230000,300340.40293040295,1570
4,2.25,2.0,0,9,2390,47.3305,359500,286742.81162324647,2480
3,1.0,1.0,0,6,980,47.7617,330000,387011.5902636917,1220
1,0.75,1.0,0,4,430,47.6499,80000,455617.1129032258,1200
3,1.75,1.0,0,7,1480,47.7311,465000,387011.5902636917,1480
4,2.5,2.0,0,8,1850,47.3701,325000,311580.33638025593,2100
3,2.0,1.0,0,7,1920,47.4857,340500,240328.3717472119,2120
3,2.5,2.0,0,8,1810,47.3724,342500,367091.48387096776,1810
2,2.0,2.0,0,6,1610,47.4855,290900,310612.75572519086,1310
3,4.25,2.0,0,10,3840,47.6336,868700,685675.8435374149,3230
4,2.75,2.0,1,9,3130,47.717,1200000,469928.76772616134,3800
4,3.25,2.0,0,11,3150,47.6332,1150000,685675.8435374149,5340
4,2.75,2.0,0,9,3390,47.5906,859900,685675.8435374149,3390
4,2.25,2.0,0,7,1890,47.5461,520000,612642.738317757,1580
3,2.5,2.0,2,9,1080,47.5674,460000,418019.36094674555,2140
3,1.5,1.0,0,7,850,47.6943,438924,619944.1492281304,1970
2,1.0,1.0,0,5,630,47.5486,315000,424734.60451977403,1420
4,2.75,1.0,2,8,1780,47.6658,590000,803990.8194444445,4050
4,1.75,1.0,0,7,850,47.5772,378500,859938.5542168674,2470
3,2.5,2.0,0,9,1950,47.3875,328500,311580.33638025593,2350
3,3.0,2.0,0,8,2990,47.6344,849950,810289.6964285715,2230
3,1.5,1.0,2,7,900,47.5275,525000,551768.5209125475,2180
4,3.25,2.5,0,9,4860,47.6179,1390000,685675.8435374149,3850
4,2.5,1.0,0,8,1460,47.3078,295000,286742.81162324647,2760
6,3.5,2.0,0,11,3860,47.5521,1070000,859938.5542168674,4600
2,2.0,1.0,0,6,890,47.5158,207950,418019.36094674555,1860
4,2.75,2.0,0,9,2810,47.5985,699900,790734.704735376,2820
5,2.5,2.0,1,8,3400,47.5645,1280000,617053.9660194175,3080
4,1.5,1.0,0,7,960,47.6734,452000,645244.2264808363,2180
3,2.0,1.0,1,7,1680,47.4734,370000,304262.1082089552,1680
3,1.75,1.0,0,7,1300,47.3811,232000,311580.33638025593,1300
5,2.5,2.0,0,7,2380,47.7081,669950,521740.0146788991,2350
3,2.0,1.0,0,7,1070,47.7193,397500,521740.0146788991,2100
2,2.5,2.0,0,8,870,47.6192,490000,1096239.0074349442,1600
4,2.0,2.0,0,9,1710,47.5836,725000,618695.1090909091,1840
3,2.75,1.0,2,7,1610,47.3841,299000,251296.24,3894
2,1.5,1.5,0,7,1190,47.5872,625000,618695.1090909091,1890
3,2.5,2.0,0,7,2120,47.5322,437500,529629.7824675324,2530
4,2.5,2.0,0,9,3180,47.5416,650000,529629.7824675324,3030
2,1.0,1.0,0,7,860,47.6799,475000,576834.808318264,2090
3,2.0,1.0,0,8,1930,47.3672,342000,311580.33638025593,2200
4,2.5,2.0,0,10,2770,47.684,1200000,803990.8194444445,2720
3,1.5,1.0,0,7,1670,47.4404,280000,304262.1082089552,1930
2,1.75,1.0,0,7,1330,47.4467,240000,289078.3455882353,1450
3,1.0,1.5,0,7,1210,47.6729,529000,579109.8082706766,1640
3,1.0,1.0,0,7,1030,47.5346,442000,551768.5209125475,1850
2,1.0,1.0,0,7,820,47.6454,615000,849714.8097826086,2140
4,3.75,2.0,0,10,4030,47.6821,1490000,803990.8194444445,2160
4,1.75,1.0,0,8,1580,47.7206,585000,645244.2264808363,2830
4,2.5,2.0,0,8,2600,47.4877,480000,493625.3098290598,2830
5,3.5,2.0,0,9,4410,47.6554,1100000,677215.034739454,2900
4,1.0,1.5,0,7,1330,47.7343,290000,387011.5902636917,1220
3,1.75,1.0,0,7,950,47.5789,615000,618695.1090909091,2720
2,1.0,1.0,0,7,1100,47.7439,300000,387011.5902636917,1460
3,1.0,1.5,0,6,1580,47.3818,308000,296187.98046875,2260
3,2.5,2.0,0,9,2400,47.6734,750000,803990.8194444445,2080
4,2.25,2.5,0,9,3390,47.6415,2250000,1096239.0074349442,4320
4,3.25,2.0,0,10,3180,47.4711,890000,493625.3098290598,2200
3,1.0,1.0,0,6,1190,47.452,288000,353619.07472527475,1190
2,1.0,1.0,0,6,630,47.4973,190000,310612.75572519086,1470
5,3.0,1.0,0,8,1520,47.7546,515000,387011.5902636917,3300
4,1.5,1.0,0,5,1690,47.4667,235000,304262.1082089552,1690
2,1.0,1.0,0,6,940,47.5186,275000,424734.60451977403,940
2,2.0,1.0,0,7,1240,47.6221,727500,1356523.9905362776,1380
4,2.5,2.0,0,7,3040,47.683,650000,677215.034739454,2740
6,5.0,2.0,3,11,6050,47.6033,1600000,586120.875,4210
4,1.0,1.5,0,6,1590,47.7315,365000,469928.76772616134,1320
3,1.75,1.0,0,9,2500,47.6917,662000,645244.2264808363,2590
3,2.5,1.0,0,7,1320,47.3608,270500,367091.48387096776,2140
2,1.5,2.0,0,7,1360,47.2852,200000,334921.0626780627,1360
4,3.25,2.0,0,10,4740,47.5931,970000,790734.704735376,3340
3,1.5,1.0,0,7,1010,47.4097,160000,302896.7392857143,1400
3,1.0,1.0,0,6,1040,47.3105,204000,423665.99,1580
3,2.25,2.0,0,7,1610,47.4296,358000,353619.07472527475,1780
4,1.75,1.0,0,7,1570,47.7373,452000,490377.1076923077,1870
2,2.0,1.0,0,7,1010,47.6582,595000,585048.7790697674,2420
3,2.0,1.0,0,7,1360,47.3577,249000,311580.33638025593,1360
4,2.5,2.0,0,8,1970,47.449,346900,304262.1082089552,2230
3,2.5,2.0,4,12,5403,47.4169,2130000,464322.38976377953,3980
4,2.5,2.0,0,7,1560,47.5025,280000,420895.47536945814,1560
4,1.75,1.0,0,8,2270,47.3644,318888,251296.24,2170
3,2.25,1.0,0,8,2120,47.5896,530000,790734.704735376,2480
3,2.25,2.0,0,8,2120,47.3914,375000,300340.40293040295,2120
4,2.5,2.0,0,11,3350,47.7197,910000,645244.2264808363,3920
4,2.5,2.0,0,10,2380,47.5623,782000,859938.5542168674,2560
2,2.0,2.0,0,9,720,47.5213,259950,319581.3940298507,1420
4,2.75,1.0,0,7,1560,47.4518,315000,353619.07472527475,2610
2,1.0,1.0,0,6,1320,47.4949,215000,240328.3717472119,1190
3,1.75,1.0,2,7,1140,47.5885,705000,1194873.6382978724,3220
3,3.0,2.0,3,10,3580,47.6452,1450000,792187.8738170346,3880
3,1.75,2.0,0,7,1790,47.749,451000,423736.9058295964,1520
2,1.0,1.0,0,6,750,47.4727,261000,304262.1082089552,1340
3,1.5,1.0,0,7,1300,47.7403,396000,462488.8692579505,1570
4,2.5,2.0,3,9,2990,47.5146,725000,493625.3098290598,3715
7,3.5,2.0,1,11,2860,47.5666,1950000,1194873.6382978724,5010
4,1.0,1.5,0,7,1400,47.4339,238000,289078.3455882353,1310
6,1.75,2.0,0,8,2750,47.6368,750000,645244.2264808363,2040
4,2.5,2.0,0,7,2050,47.3628,331500,311580.33638025593,2050
4,3.0,1.0,0,7,1410,47.52,460000,529629.7824675324,2780
4,2.25,1.0,0,8,2340,47.2953,404950,334921.0626780627,2340
3,2.5,2.0,0,9,2870,47.6935,880000,585048.7790697674,1630
4,2.5,2.0,0,10,4120,47.6239,863000,685675.8435374149,3180
3,1.75,1.0,0,7,1370,47.5846,638700,810289.6964285715,2580
3,2.5,2.0,0,7,1840,47.6969,435000,677215.034739454,1600
3,1.0,1.5,0,6,1180,47.505,260000,310612.75572519086,1490
5,2.75,1.5,0,7,1530,47.667,671500,863228.9432314411,2670
3,1.0,1.5,0,8,1180,47.6376,610000,880077.752293578,1440
2,0.75,1.0,0,6,870,47.6929,405000,455617.1129032258,2160
4,2.5,2.0,0,7,1830,47.3572,338900,367091.48387096776,1830
4,4.0,2.0,0,10,3200,47.5816,720000,790734.704735376,3480
5,3.0,1.5,0,7,1760,47.5502,442000,355678.51612903224,1880
5,2.75,1.5,0,8,2550,47.6136,650000,634558.1448275862,1590
3,1.75,1.0,0,7,1040,47.4478,263500,353619.07472527475,1620
2,1.0,1.0,0,7,1220,47.4219,300000,367091.48387096776,2010
3,2.5,2.0,0,7,1805,47.3521,266000,234284.0351758794,2095
4,4.0,2.5,2,9,4150,47.7466,930000,682885.9898989899,4600
4,2.5,2.0,0,8,2320,47.7727,530000,462488.8692579505,2450
3,1.0,1.0,0,6,1384,47.3062,180000,286742.81162324647,1000
3,2.5,2.0,0,9,2720,47.5422,619000,529629.7824675324,3180
3,1.5,1.0,0,7,1820,47.3366,264000,294111.27857142856,1380
2,2.25,1.5,4,7,1530,47.573,730000,618695.1090909091,2730
4,2.25,2.0,0,7,2060,47.7258,439000,521740.0146788991,2060
4,1.75,1.0,0,7,1080,47.4025,268500,300340.40293040295,1840
3,1.75,1.0,0,7,1510,47.476,330000,440232.31363636366,1470
3,2.5,1.5,0,8,1960,47.6045,640000,634558.1448275862,2360
3,2.5,2.0,0,11,3180,47.6366,900000,685675.8435374149,3030
3,2.25,2.0,0,8,2110,47.3725,370000,367091.48387096776,2470
3,2.0,1.5,0,8,1330,47.5897,685000,594706.5422740525,2640
3,1.5,1.0,0,7,1010,47.6277,505000,677215.034739454,3270
3,1.75,1.0,0,7,1820,47.1803,265000,316742.3905579399,2050
3,2.5,2.0,0,8,1610,47.4489,290000,304262.1082089552,1610
4,2.5,2.0,0,7,1780,47.3665,296000,367091.48387096776,2020
4,2.5,2.0,0,7,1840,47.4964,360000,310612.75572519086,1830
3,1.75,1.0,0,7,990,47.492,240500,240328.3717472119,1690
2,2.5,2.0,0,8,1400,47.5496,372500,424734.60451977403,1540
3,2.5,2.0,2,9,3370,47.5008,595000,440232.31363636366,3330
4,3.0,2.0,0,9,3590,47.2846,515000,286742.81162324647,2860
4,2.25,2.0,0,9,3200,47.5494,1220000,1194873.6382978724,3070
2,1.75,1.0,0,8,1670,47.7123,507000,677215.034739454,2170
4,2.0,1.0,0,9,2420,47.3131,399950,334921.0626780627,2560
3,1.75,2.0,0,7,1430,47.3122,185000,423665.99,1560
3,1.75,1.0,0,7,1440,47.6947,460000,645244.2264808363,1440
3,2.25,2.0,0,7,1450,47.5665,435500,612642.738317757,1560
4,2.75,1.0,0,8,2100,47.425,469000,289078.3455882353,3500
2,3.0,2.0,0,8,1110,47.6634,531000,585048.7790697674,1450
2,1.0,1.0,0,7,940,47.7047,443500,676419.3921568628,1150
3,2.0,1.0,0,7,1300,47.3666,223000,311580.33638025593,2030
4,3.5,2.0,0,8,2400,47.7466,590000,462488.8692579505,2900
2,2.5,3.0,0,7,1100,47.6972,340000,585048.7790697674,1200
3,2.0,1.0,0,8,1230,47.6372,650000,792187.8738170346,2420
3,2.5,2.0,0,8,1930,47.5694,533600,612642.738317757,2190
3,2.75,2.0,0,9,2540,47.6214,695000,685675.8435374149,2600
3,1.75,1.5,0,7,1280,47.3961,242000,300340.40293040295,1500
3,2.25,1.0,0,7,1280,47.7162,425000,469928.76772616134,2350
3,2.25,2.0,0,7,1490,47.6844,525000,645244.2264808363,1290
3,2.5,2.0,0,8,1880,47.5737,485000,612642.738317757,2040
3,1.0,1.0,0,7,1250,47.4474,175000,440232.31363636366,1390
3,2.0,1.0,0,8,1440,47.3128,210000,334921.0626780627,1700
3,2.5,2.0,0,7,1920,47.4022,260000,300340.40293040295,1930
3,2.5,1.0,0,7,1330,47.5671,577000,618695.1090909091,2650
3,1.5,1.0,0,7,1210,47.2876,200000,234284.0351758794,1408
2,1.75,1.0,0,7,940,47.682,605000,576834.808318264,2350
3,1.0,1.0,0,6,990,47.7125,325000,387011.5902636917,1440
3,1.0,1.0,0,6,820,47.496,289500,310612.75572519086,1340
3,2.5,3.0,0,9,1660,47.5876,559950,594706.5422740525,1660
3,1.75,1.0,1,8,1330,47.6821,1040000,619944.1492281304,3330
3,2.25,1.0,0,7,990,47.6581,543500,792187.8738170346,2200
4,2.25,2.0,0,9,3250,47.3496,480000,311580.33638025593,3110
3,1.0,1.0,0,6,960,47.1951,218000,316742.3905579399,1080
2,1.75,1.0,0,7,960,47.6539,565000,792187.8738170346,1990
3,1.75,1.0,0,7,1600,47.5375,426700,420895.47536945814,2160
3,2.5,1.0,3,8,2130,47.7605,650000,462488.8692579505,2950
2,1.0,1.0,0,7,770,47.6663,542000,863228.9432314411,1880
3,1.75,1.0,0,7,1070,47.6978,415000,645244.2264808363,1200
3,1.0,1.0,0,6,1200,47.3221,214000,234284.0351758794,1200
3,1.5,2.0,0,7,1360,47.4488,245000,289078.3455882353,1220
3,2.0,1.0,0,8,2050,47.2681,314500,294111.27857142856,2180
3,1.5,2.0,0,9,2000,47.5821,1120000,618695.1090909091,2820
2,2.0,1.0,0,7,800,47.5395,378000,551768.5209125475,1450
4,2.5,1.0,0,7,1340,47.336,305000,281194.8698060942,2450
5,2.75,1.0,0,8,1980,47.7679,595000,462488.8692579505,4380
3,2.5,3.0,1,9,1530,47.5818,729500,618695.1090909091,1640
3,2.5,2.0,0,7,2360,47.5317,430000,529629.7824675324,2360
3,1.75,1.0,0,7,1150,47.3647,240000,367091.48387096776,2370
3,1.75,1.5,0,7,1680,47.5338,545000,551768.5209125475,1680
3,1.75,1.0,0,7,870,47.6681,530000,863228.9432314411,2030
1,1.0,1.0,0,6,870,47.4152,157000,302896.7392857143,1250
4,1.0,1.5,0,6,1260,47.5044,425000,359496.2604166667,1170
3,1.0,1.0,0,6,1000,47.4793,220000,464322.38976377953,1300
4,1.75,1.0,0,8,1550,47.7627,521000,682885.9898989899,2990
3,1.0,1.0,2,7,1120,47.5193,325000,418019.36094674555,2800
3,2.0,1.5,0,7,1380,47.555,597500,424734.60451977403,2710
3,2.5,2.0,0,7,1470,47.526,337000,529629.7824675324,1490
3,2.5,2.0,2,10,3180,47.655,1000000,645244.2264808363,3000
3,2.5,1.0,4,8,2330,47.7022,3070000,521740.0146788991,4330
3,1.0,1.0,0,6,990,47.6718,495000,863228.9432314411,1250
4,3.5,2.0,0,8,1970,47.6327,748000,645244.2264808363,2980
3,1.5,1.0,0,7,1250,47.6245,888000,1356523.9905362776,1750
3,1.75,1.0,0,7,1140,47.4761,269900,440232.31363636366,1150
4,2.5,1.0,0,7,1550,47.5221,496500,617053.9660194175,2790
3,2.5,2.0,0,7,1640,47.7522,475000,423736.9058295964,1880
3,1.5,3.0,0,7,1255,47.7145,312000,469928.76772616134,1307
3,1.0,1.0,0,7,1290,47.7404,323000,570073.5201465201,1390
3,1.75,1.0,0,7,1300,47.4834,331000,493625.3098290598,1890
3,1.5,3.0,0,8,1220,47.7049,306000,387011.5902636917,1220
4,2.5,3.0,0,8,2630,47.6915,655000,576834.808318264,1640
3,1.5,1.0,0,8,1950,47.336,290000,294111.27857142856,1940
4,3.25,2.0,0,9,2360,47.6597,1250000,863228.9432314411,3020
3,1.75,1.0,0,7,860,47.6759,460000,619944.1492281304,2570
4,2.5,1.0,0,7,850,47.6988,435000,619944.1492281304,2230
4,2.75,1.0,0,8,1630,47.5427,664000,859938.5542168674,3270
4,1.75,2.0,3,8,1800,47.6462,865000,899607.6730769231,2180
3,1.75,1.0,0,8,1200,47.4406,385000,353619.07472527475,2400
3,2.25,1.0,0,7,1350,47.705,497000,521740.0146788991,2750
2,1.0,1.0,0,7,1010,47.4965,280000,440232.31363636366,1150
2,1.5,1.0,0,6,1120,47.5024,188000,310612.75572519086,1690
3,1.0,1.0,2,8,1200,47.5304,478500,551768.5209125475,2740
4,3.5,2.0,0,11,4370,47.544,1150000,529629.7824675324,4190
3,2.0,1.0,0,7,970,47.291,222000,286742.81162324647,1910
4,3.0,2.0,0,8,2580,47.6932,799000,677215.034739454,3440
4,2.5,2.0,0,10,3190,47.3558,609900,367091.48387096776,3250
4,3.5,2.0,0,7,1750,47.5536,413000,319581.3940298507,2250
4,1.0,1.5,0,7,1420,47.6942,400000,619944.1492281304,1110
5,2.75,2.0,0,9,2990,47.5462,802541,859938.5542168674,2870
3,2.5,2.0,0,8,2680,47.2918,320000,286742.81162324647,2430
4,2.5,2.0,0,7,2730,47.5441,507000,529629.7824675324,2730
3,1.0,1.0,0,6,1220,47.6982,387500,619944.1492281304,1490
3,1.0,1.0,0,7,1500,47.7415,396000,570073.5201465201,1820
3,1.75,1.0,1,8,1430,47.4862,373000,304262.1082089552,2540
5,2.5,2.0,0,10,4570,47.5553,1480000,1194873.6382978724,3180
4,2.25,2.0,0,8,2470,47.4406,359900,353619.07472527475,2330
2,1.0,1.0,0,6,670,47.6997,410000,619944.1492281304,1340
4,2.5,2.0,0,9,2900,47.6726,690000,677215.034739454,2900
3,2.0,1.0,0,7,1410,47.3702,245000,296187.98046875,1670
5,2.5,1.0,1,8,1610,47.5896,700000,790734.704735376,3890
4,1.75,1.0,0,7,1100,47.3923,268000,302896.7392857143,2980
3,1.75,1.0,0,7,920,47.3664,225000,311580.33638025593,2190
4,2.25,2.0,0,8,2240,47.5894,980000,1356523.9905362776,2300
2,1.0,1.5,2,5,1380,47.5708,795000,319581.3940298507,1500
2,1.0,1.0,0,6,820,47.5156,195000,418019.36094674555,1170
4,2.0,1.0,0,6,1730,47.589,480000,810289.6964285715,2630
4,2.0,1.0,0,7,1100,47.6385,485000,849714.8097826086,1930
2,1.0,1.0,0,5,880,47.4672,130000,289078.3455882353,1410
2,1.0,1.0,2,6,1060,47.3444,325000,302896.7392857143,2240
3,1.75,1.0,0,7,1530,47.731,440000,521740.0146788991,1530
4,1.75,1.0,3,8,1460,47.7646,550000,423736.9058295964,3930
3,1.75,1.0,0,6,1490,47.5015,310000,493625.3098290598,1350
3,2.5,2.0,2,9,3260,47.2413,530000,316742.3905579399,3100
4,2.5,2.0,0,8,2340,47.4206,390000,300340.40293040295,1970
3,1.75,1.0,0,7,1450,47.3575,243000,281194.8698060942,1210
4,2.5,2.0,0,9,2210,47.6285,639000,685675.8435374149,2440
4,1.0,1.0,0,7,1130,47.3437,215000,294111.27857142856,1540
5,1.75,1.0,0,7,1100,47.7573,405000,490377.1076923077,1870
4,1.75,1.0,0,7,1010,47.3745,250000,251296.24,2470
3,1.5,1.0,0,7,1010,47.7359,405500,423736.9058295964,1300
6,2.25,2.0,0,7,2660,47.7142,452000,469928.76772616134,1120
6,2.25,2.0,0,7,2660,47.7142,730000,469928.76772616134,1120
3,2.0,1.0,0,7,1300,47.3131,267000,423665.99,1430
3,2.5,2.0,0,7,1670,47.3668,289950,367091.48387096776,2390
2,1.0,1.0,0,7,960,47.6893,565000,585048.7790697674,1300
4,3.25,2.0,0,12,4670,47.635,1580000,810289.6964285715,4230
3,2.5,2.0,0,8,1770,47.6664,636000,645244.2264808363,2880
5,3.0,1.0,0,8,1550,47.4938,350000,310612.75572519086,2670
3,1.5,1.0,0,7,1130,47.4525,320000,353619.07472527475,2240
2,1.75,1.0,0,8,1440,47.3825,210000,302896.7392857143,1320
2,1.0,1.0,0,7,1050,47.5326,245000,424734.60451977403,1280
3,1.75,1.0,0,7,1130,47.4818,328000,493625.3098290598,1930
4,2.25,2.0,0,11,4230,47.7287,985000,682885.9898989899,3890
3,1.75,1.0,3,8,1370,47.4908,501000,304262.1082089552,3060
3,2.25,2.0,0,7,1540,47.4429,315000,440232.31363636366,1560
3,2.75,2.0,0,8,2090,47.7336,403000,424815.06315789477,2280
3,2.0,2.0,0,8,2110,47.7591,550000,423736.9058295964,2300
4,2.5,2.0,0,9,2156,47.3591,347500,296187.98046875,1708
4,2.25,2.0,0,8,2070,47.4388,365000,353619.07472527475,2390
3,1.0,1.0,0,8,1270,47.7004,588000,576834.808318264,2140
3,1.75,1.0,0,8,1260,47.5633,605000,859938.5542168674,3020
3,3.25,2.0,0,9,2290,47.6585,1300000,863228.9432314411,4200
3,2.0,1.0,0,7,1400,47.3415,233000,281194.8698060942,2020
4,2.5,2.0,0,8,2210,47.3818,360000,296187.98046875,2210
2,1.75,1.0,0,6,1020,47.695,459000,576834.808318264,1320
3,2.0,1.0,0,9,2100,47.7479,740000,682885.9898989899,2290
3,1.0,1.0,0,7,1160,47.7422,305000,682885.9898989899,1160
3,1.0,1.0,0,6,900,47.6921,395000,576834.808318264,1550
4,2.5,2.0,0,8,2940,47.7533,560000,490377.1076923077,2510
4,1.75,1.0,1,7,1300,47.5793,650000,618695.1090909091,2890
3,2.5,2.0,0,7,2170,47.7767,449950,462488.8692579505,2010
3,1.5,1.0,3,7,1250,47.6988,517500,576834.808318264,2390
4,1.5,1.0,0,7,1070,47.7121,435000,521740.0146788991,1890
3,1.0,1.0,0,6,800,47.7447,329999,423736.9058295964,1500
3,1.75,1.0,4,8,1140,47.5671,950000,618695.1090909091,3520
3,1.0,1.0,0,7,1230,47.5646,447000,355678.51612903224,1510
2,2.5,1.0,0,8,2380,47.717,699800,677215.034739454,1870
3,1.75,1.0,0,7,770,47.6374,850000,1096239.0074349442,1990
3,1.75,1.0,0,7,1070,47.3272,316500,286742.81162324647,2670
5,3.5,1.0,2,9,2030,47.5511,942500,859938.5542168674,4990
2,2.25,2.0,4,10,2910,47.5912,1310000,618695.1090909091,4260
4,2.25,1.0,0,9,2400,47.5987,856600,810289.6964285715,2580
5,1.5,2.5,0,8,2830,47.5132,405600,418019.36094674555,1480
4,2.5,2.0,0,8,2440,47.6333,565000,677215.034739454,2560
3,2.25,2.0,0,8,1050,47.5818,400000,618695.1090909091,1350
3,2.0,1.0,0,7,1400,47.7576,330000,424815.06315789477,2230
4,2.75,2.0,0,7,2730,47.3608,374950,367091.48387096776,2230
3,2.75,1.0,0,7,1610,47.4987,405300,420895.47536945814,2700
3,2.25,2.0,0,8,2060,47.6216,560000,685675.8435374149,2160
4,2.25,1.0,0,8,1290,47.6051,824000,1356523.9905362776,3560
3,1.75,1.0,0,7,1100,47.363,260000,311580.33638025593,1400
4,2.5,1.0,0,8,1470,47.6777,760000,619944.1492281304,3140
3,2.5,2.0,0,10,2360,47.3384,405000,286742.81162324647,3780
4,2.5,2.0,0,8,2640,47.4598,429900,353619.07472527475,2240
3,1.5,1.0,0,7,1130,47.5089,341500,420895.47536945814,1320
5,2.0,1.5,0,7,1940,47.7751,465250,676419.3921568628,1940
2,2.0,1.5,0,7,1100,47.6797,450000,576834.808318264,1390
3,1.0,1.0,0,7,1200,47.5771,390000,859938.5542168674,1370
3,2.25,1.0,0,8,1000,47.6188,420000,645628.2261484099,3070
3,2.5,2.0,0,8,1730,47.4802,269950,240328.3717472119,2070
4,2.0,1.0,0,7,1060,47.6101,493000,634558.1448275862,2370
4,2.5,2.0,0,9,2710,47.3314,370000,334921.0626780627,2520
