bedrooms,bathrooms,floors,waterfront,view,grade,sqft_above,lat,price,sqft_total
3,1.75,1.0,0,0,7,1480,47.7311,465000,1480
4,2.5,2.0,0,0,8,1850,47.3701,325000,2100
3,2.0,1.0,0,0,7,1920,47.4857,340500,2120
3,2.5,2.0,0,0,8,1810,47.3724,342500,1810
2,2.0,2.0,0,0,6,1610,47.4855,290900,1310
3,4.25,2.0,0,0,10,3840,47.6336,868700,3230
4,2.75,2.0,0,1,9,3130,47.717,1200000,3800
4,3.25,2.0,0,0,11,3150,47.6332,1150000,5340
4,2.75,2.0,0,0,9,3390,47.5906,859900,3390
4,2.25,2.0,0,0,7,1890,47.5461,520000,1580
3,2.5,2.0,0,2,9,1080,47.5674,460000,2140
3,1.5,1.0,0,0,7,850,47.6943,438924,1970
2,1.0,1.0,0,0,5,630,47.5486,315000,1420
4,2.75,1.0,0,2,8,1780,47.6658,590000,4050
4,1.75,1.0,0,0,7,850,47.5772,378500,2470
3,2.5,2.0,0,0,9,1950,47.3875,328500,2350
3,3.0,2.0,0,0,8,2990,47.6344,849950,2230
3,1.5,1.0,0,2,7,900,47.5275,525000,2180
4,3.25,2.5,0,0,9,4860,47.6179,1390000,3850
4,2.5,1.0,0,0,8,1460,47.3078,295000,2760
6,3.5,2.0,0,0,11,3860,47.5521,1070000,4600
2,2.0,1.0,0,0,6,890,47.5158,207950,1860
4,2.75,2.0,0,0,9,2810,47.5985,699900,2820
5,2.5,2.0,0,1,8,3400,47.5645,1280000,3080
4,1.5,1.0,0,0,7,960,47.6734,452000,2180
3,2.0,1.0,0,1,7,1680,47.4734,370000,1680
3,1.75,1.0,0,0,7,1300,47.3811,232000,1300
5,2.5,2.0,0,0,7,2380,47.7081,669950,2350
3,2.0,1.0,0,0,7,1070,47.7193,397500,2100
2,2.5,2.0,0,0,8,870,47.6192,490000,1600
4,2.0,2.0,0,0,9,1710,47.5836,725000,1840
3,2.75,1.0,0,2,7,1610,47.3841,299000,3894
2,1.5,1.5,0,0,7,1190,47.5872,625000,1890
3,2.5,2.0,0,0,7,2120,47.5322,437500,2530
4,2.5,2.0,0,0,9,3180,47.5416,650000,3030
2,1.0,1.0,0,0,7,860,47.6799,475000,2090
3,2.0,1.0,0,0,8,1930,47.3672,342000,2200
4,2.5,2.0,0,0,10,2770,47.684,1200000,2720
3,1.5,1.0,0,0,7,1670,47.4404,280000,1930
2,1.75,1.0,0,0,7,1330,47.4467,240000,1450
3,1.0,1.5,0,0,7,1210,47.6729,529000,1640
3,1.0,1.0,0,0,7,1030,47.5346,442000,1850
2,1.0,1.0,0,0,7,820,47.6454,615000,2140
4,3.75,2.0,0,0,10,4030,47.6821,1490000,2160
4,1.75,1.0,0,0,8,1580,47.7206,585000,2830
4,2.5,2.0,0,0,8,2600,47.4877,480000,2830
5,3.5,2.0,0,0,9,4410,47.6554,1100000,2900
4,1.0,1.5,0,0,7,1330,47.7343,290000,1220
3,1.75,1.0,0,0,7,950,47.5789,615000,2720
2,1.0,1.0,0,0,7,1100,47.7439,300000,1460
3,1.0,1.5,0,0,6,1580,47.3818,308000,2260
3,2.5,2.0,0,0,9,2400,47.6734,750000,2080
4,2.25,2.5,0,0,9,3390,47.6415,2250000,4320
4,3.25,2.0,0,0,10,3180,47.4711,890000,2200
3,1.0,1.0,0,0,6,1190,47.452,288000,1190
2,1.0,1.0,0,0,6,630,47.4973,190000,1470
5,3.0,1.0,0,0,8,1520,47.7546,515000,3300
4,1.5,1.0,0,0,5,1690,47.4667,235000,1690
2,1.0,1.0,0,0,6,940,47.5186,275000,940
2,2.0,1.0,0,0,7,1240,47.6221,727500,1380
4,2.5,2.0,0,0,7,3040,47.683,650000,2740
6,5.0,2.0,0,3,11,6050,47.6033,1600000,4210
4,1.0,1.5,0,0,6,1590,47.7315,365000,1320
3,1.75,1.0,0,0,9,2500,47.6917,662000,2590
3,2.5,1.0,0,0,7,1320,47.3608,270500,2140
2,1.5,2.0,0,0,7,1360,47.2852,200000,1360
4,3.25,2.0,0,0,10,4740,47.5931,970000,3340
3,1.5,1.0,0,0,7,1010,47.4097,160000,1400
3,1.0,1.0,0,0,6,1040,47.3105,204000,1580
3,2.25,2.0,0,0,7,1610,47.4296,358000,1780
4,1.75,1.0,0,0,7,1570,47.7373,452000,1870
2,2.0,1.0,0,0,7,1010,47.6582,595000,2420
3,2.0,1.0,0,0,7,1360,47.3577,249000,1360
4,2.5,2.0,0,0,8,1970,47.449,346900,2230
3,2.5,2.0,1,4,12,5403,47.4169,2130000,3980
4,2.5,2.0,0,0,7,1560,47.5025,280000,1560
4,1.75,1.0,0,0,8,2270,47.3644,318888,2170
3,2.25,1.0,0,0,8,2120,47.5896,530000,2480
3,2.25,2.0,0,0,8,2120,47.3914,375000,2120
4,2.5,2.0,0,0,11,3350,47.7197,910000,3920
4,2.5,2.0,0,0,10,2380,47.5623,782000,2560
2,2.0,2.0,0,0,9,720,47.5213,259950,1420
4,2.75,1.0,0,0,7,1560,47.4518,315000,2610
2,1.0,1.0,0,0,6,1320,47.4949,215000,1190
3,1.75,1.0,0,2,7,1140,47.5885,705000,3220
3,3.0,2.0,0,3,10,3580,47.6452,1450000,3880
3,1.75,2.0,0,0,7,1790,47.749,451000,1520
2,1.0,1.0,0,0,6,750,47.4727,261000,1340
3,1.5,1.0,0,0,7,1300,47.7403,396000,1570
4,2.5,2.0,0,3,9,2990,47.5146,725000,3715
7,3.5,2.0,0,1,11,2860,47.5666,1950000,5010
4,1.0,1.5,0,0,7,1400,47.4339,238000,1310
6,1.75,2.0,0,0,8,2750,47.6368,750000,2040
4,2.5,2.0,0,0,7,2050,47.3628,331500,2050
4,3.0,1.0,0,0,7,1410,47.52,460000,2780
4,2.25,1.0,0,0,8,2340,47.2953,404950,2340
3,2.5,2.0,0,0,9,2870,47.6935,880000,1630
4,2.5,2.0,0,0,10,4120,47.6239,863000,3180
3,1.75,1.0,0,0,7,1370,47.5846,638700,2580
3,2.5,2.0,0,0,7,1840,47.6969,435000,1600
3,1.0,1.5,0,0,6,1180,47.505,260000,1490
5,2.75,1.5,0,0,7,1530,47.667,671500,2670
3,1.0,1.5,0,0,8,1180,47.6376,610000,1440
2,0.75,1.0,0,0,6,870,47.6929,405000,2160
4,2.5,2.0,0,0,7,1830,47.3572,338900,1830
4,4.0,2.0,0,0,10,3200,47.5816,720000,3480
5,3.0,1.5,0,0,7,1760,47.5502,442000,1880
5,2.75,1.5,0,0,8,2550,47.6136,650000,1590
3,1.75,1.0,0,0,7,1040,47.4478,263500,1620
2,1.0,1.0,0,0,7,1220,47.4219,300000,2010
3,2.5,2.0,0,0,7,1805,47.3521,266000,2095
4,4.0,2.5,0,2,9,4150,47.7466,930000,4600
4,2.5,2.0,0,0,8,2320,47.7727,530000,2450
3,1.0,1.0,0,0,6,1384,47.3062,180000,1000
3,2.5,2.0,0,0,9,2720,47.5422,619000,3180
3,1.5,1.0,0,0,7,1820,47.3366,264000,1380
2,2.25,1.5,0,4,7,1530,47.573,730000,2730
4,2.25,2.0,0,0,7,2060,47.7258,439000,2060
4,1.75,1.0,0,0,7,1080,47.4025,268500,1840
3,1.75,1.0,0,0,7,1510,47.476,330000,1470
3,2.5,1.5,0,0,8,1960,47.6045,640000,2360
3,2.5,2.0,0,0,11,3180,47.6366,900000,3030
3,2.25,2.0,0,0,8,2110,47.3725,370000,2470
3,2.0,1.5,0,0,8,1330,47.5897,685000,2640
3,1.5,1.0,0,0,7,1010,47.6277,505000,3270
3,1.75,1.0,0,0,7,1820,47.1803,265000,2050
3,2.5,2.0,0,0,8,1610,47.4489,290000,1610
4,2.5,2.0,0,0,7,1780,47.3665,296000,2020
4,2.5,2.0,0,0,7,1840,47.4964,360000,1830
3,1.75,1.0,0,0,7,990,47.492,240500,1690
2,2.5,2.0,0,0,8,1400,47.5496,372500,1540
3,2.5,2.0,0,2,9,3370,47.5008,595000,3330
4,3.0,2.0,0,0,9,3590,47.2846,515000,2860
4,2.25,2.0,0,0,9,3200,47.5494,1220000,3070
2,1.75,1.0,0,0,8,1670,47.7123,507000,2170
4,2.0,1.0,0,0,9,2420,47.3131,399950,2560
3,1.75,2.0,0,0,7,1430,47.3122,185000,1560
3,1.75,1.0,0,0,7,1440,47.6947,460000,1440
3,2.25,2.0,0,0,7,1450,47.5665,435500,1560
4,2.75,1.0,0,0,8,2100,47.425,469000,3500
2,3.0,2.0,0,0,8,1110,47.6634,531000,1450
2,1.0,1.0,0,0,7,940,47.7047,443500,1150
3,2.0,1.0,0,0,7,1300,47.3666,223000,2030
4,3.5,2.0,0,0,8,2400,47.7466,590000,2900
2,2.5,3.0,0,0,7,1100,47.6972,340000,1200
3,2.0,1.0,0,0,8,1230,47.6372,650000,2420
3,2.5,2.0,0,0,8,1930,47.5694,533600,2190
3,2.75,2.0,0,0,9,2540,47.6214,695000,2600
3,1.75,1.5,0,0,7,1280,47.3961,242000,1500
3,2.25,1.0,0,0,7,1280,47.7162,425000,2350
3,2.25,2.0,0,0,7,1490,47.6844,525000,1290
3,2.5,2.0,0,0,8,1880,47.5737,485000,2040
3,1.0,1.0,0,0,7,1250,47.4474,175000,1390
3,2.0,1.0,0,0,8,1440,47.3128,210000,1700
3,2.5,2.0,0,0,7,1920,47.4022,260000,1930
3,2.5,1.0,0,0,7,1330,47.5671,577000,2650
3,1.5,1.0,0,0,7,1210,47.2876,200000,1408
2,1.75,1.0,0,0,7,940,47.682,605000,2350
3,1.0,1.0,0,0,6,990,47.7125,325000,1440
3,1.0,1.0,0,0,6,820,47.496,289500,1340
3,2.5,3.0,0,0,9,1660,47.5876,559950,1660
3,1.75,1.0,0,1,8,1330,47.6821,1040000,3330
3,2.25,1.0,0,0,7,990,47.6581,543500,2200
4,2.25,2.0,0,0,9,3250,47.3496,480000,3110
3,1.0,1.0,0,0,6,960,47.1951,218000,1080
2,1.75,1.0,0,0,7,960,47.6539,565000,1990
3,1.75,1.0,0,0,7,1600,47.5375,426700,2160
3,2.5,1.0,0,3,8,2130,47.7605,650000,2950
2,1.0,1.0,0,0,7,770,47.6663,542000,1880
3,1.75,1.0,0,0,7,1070,47.6978,415000,1200
3,1.0,1.0,0,0,6,1200,47.3221,214000,1200
3,1.5,2.0,0,0,7,1360,47.4488,245000,1220
3,2.0,1.0,0,0,8,2050,47.2681,314500,2180
3,1.5,2.0,0,0,9,2000,47.5821,1120000,2820
2,2.0,1.0,0,0,7,800,47.5395,378000,1450
4,2.5,1.0,0,0,7,1340,47.336,305000,2450
5,2.75,1.0,0,0,8,1980,47.7679,595000,4380
3,2.5,3.0,0,1,9,1530,47.5818,729500,1640
3,2.5,2.0,0,0,7,2360,47.5317,430000,2360
3,1.75,1.0,0,0,7,1150,47.3647,240000,2370
3,1.75,1.5,0,0,7,1680,47.5338,545000,1680
3,1.75,1.0,0,0,7,870,47.6681,530000,2030
1,1.0,1.0,0,0,6,870,47.4152,157000,1250
4,1.0,1.5,0,0,6,1260,47.5044,425000,1170
3,1.0,1.0,0,0,6,1000,47.4793,220000,1300
4,1.75,1.0,0,0,8,1550,47.7627,521000,2990
3,1.0,1.0,0,2,7,1120,47.5193,325000,2800
3,2.0,1.5,0,0,7,1380,47.555,597500,2710
3,2.5,2.0,0,0,7,1470,47.526,337000,1490
3,2.5,2.0,0,2,10,3180,47.655,1000000,3000
3,2.5,1.0,1,4,8,2330,47.7022,3070000,4330
3,1.0,1.0,0,0,6,990,47.6718,495000,1250
4,3.5,2.0,0,0,8,1970,47.6327,748000,2980
3,1.5,1.0,0,0,7,1250,47.6245,888000,1750
3,1.75,1.0,0,0,7,1140,47.4761,269900,1150
4,2.5,1.0,0,0,7,1550,47.5221,496500,2790
3,2.5,2.0,0,0,7,1640,47.7522,475000,1880
3,1.5,3.0,0,0,7,1255,47.7145,312000,1307
3,1.0,1.0,0,0,7,1290,47.7404,323000,1390
3,1.75,1.0,0,0,7,1300,47.4834,331000,1890
3,1.5,3.0,0,0,8,1220,47.7049,306000,1220
4,2.5,3.0,0,0,8,2630,47.6915,655000,1640
3,1.5,1.0,0,0,8,1950,47.336,290000,1940
4,3.25,2.0,0,0,9,2360,47.6597,1250000,3020
3,1.75,1.0,0,0,7,860,47.6759,460000,2570
4,2.5,1.0,0,0,7,850,47.6988,435000,2230
4,2.75,1.0,0,0,8,1630,47.5427,664000,3270
4,1.75,2.0,0,3,8,1800,47.6462,865000,2180
3,1.75,1.0,0,0,8,1200,47.4406,385000,2400
3,2.25,1.0,0,0,7,1350,47.705,497000,2750
2,1.0,1.0,0,0,7,1010,47.4965,280000,1150
2,1.5,1.0,0,0,6,1120,47.5024,188000,1690
3,1.0,1.0,0,2,8,1200,47.5304,478500,2740
4,3.5,2.0,0,0,11,4370,47.544,1150000,4190
3,2.0,1.0,0,0,7,970,47.291,222000,1910
4,3.0,2.0,0,0,8,2580,47.6932,799000,3440
4,2.5,2.0,0,0,10,3190,47.3558,609900,3250
4,3.5,2.0,0,0,7,1750,47.5536,413000,2250
4,1.0,1.5,0,0,7,1420,47.6942,400000,1110
5,2.75,2.0,0,0,9,2990,47.5462,802541,2870
3,2.5,2.0,0,0,8,2680,47.2918,320000,2430
4,2.5,2.0,0,0,7,2730,47.5441,507000,2730
3,1.0,1.0,0,0,6,1220,47.6982,387500,1490
3,1.0,1.0,0,0,7,1500,47.7415,396000,1820
3,1.75,1.0,0,1,8,1430,47.4862,373000,2540
5,2.5,2.0,0,0,10,4570,47.5553,1480000,3180
4,2.25,2.0,0,0,8,2470,47.4406,359900,2330
2,1.0,1.0,0,0,6,670,47.6997,410000,1340
4,2.5,2.0,0,0,9,2900,47.6726,690000,2900
3,2.0,1.0,0,0,7,1410,47.3702,245000,1670
5,2.5,1.0,0,1,8,1610,47.5896,700000,3890
4,1.75,1.0,0,0,7,1100,47.3923,268000,2980
3,1.75,1.0,0,0,7,920,47.3664,225000,2190
4,2.25,2.0,0,0,8,2240,47.5894,980000,2300
2,1.0,1.5,0,2,5,1380,47.5708,795000,1500
2,1.0,1.0,0,0,6,820,47.5156,195000,1170
4,2.0,1.0,0,0,6,1730,47.589,480000,2630
4,2.0,1.0,0,0,7,1100,47.6385,485000,1930
2,1.0,1.0,0,0,5,880,47.4672,130000,1410
2,1.0,1.0,0,2,6,1060,47.3444,325000,2240
3,1.75,1.0,0,0,7,1530,47.731,440000,1530
4,1.75,1.0,0,3,8,1460,47.7646,550000,3930
3,1.75,1.0,0,0,6,1490,47.5015,310000,1350
3,2.5,2.0,0,2,9,3260,47.2413,530000,3100
4,2.5,2.0,0,0,8,2340,47.4206,390000,1970
3,1.75,1.0,0,0,7,1450,47.3575,243000,1210
4,2.5,2.0,0,0,9,2210,47.6285,639000,2440
4,1.0,1.0,0,0,7,1130,47.3437,215000,1540
5,1.75,1.0,0,0,7,1100,47.7573,405000,1870
4,1.75,1.0,0,0,7,1010,47.3745,250000,2470
3,1.5,1.0,0,0,7,1010,47.7359,405500,1300
6,2.25,2.0,0,0,7,2660,47.7142,452000,1120
6,2.25,2.0,0,0,7,2660,47.7142,730000,1120
3,2.0,1.0,0,0,7,1300,47.3131,267000,1430
3,2.5,2.0,0,0,7,1670,47.3668,289950,2390
2,1.0,1.0,0,0,7,960,47.6893,565000,1300
4,3.25,2.0,0,0,12,4670,47.635,1580000,4230
3,2.5,2.0,0,0,8,1770,47.6664,636000,2880
5,3.0,1.0,0,0,8,1550,47.4938,350000,2670
3,1.5,1.0,0,0,7,1130,47.4525,320000,2240
2,1.75,1.0,0,0,8,1440,47.3825,210000,1320
2,1.0,1.0,0,0,7,1050,47.5326,245000,1280
3,1.75,1.0,0,0,7,1130,47.4818,328000,1930
4,2.25,2.0,0,0,11,4230,47.7287,985000,3890
3,1.75,1.0,0,3,8,1370,47.4908,501000,3060
3,2.25,2.0,0,0,7,1540,47.4429,315000,1560
3,2.75,2.0,0,0,8,2090,47.7336,403000,2280
3,2.0,2.0,0,0,8,2110,47.7591,550000,2300
4,2.5,2.0,0,0,9,2156,47.3591,347500,1708
4,2.25,2.0,0,0,8,2070,47.4388,365000,2390
3,1.0,1.0,0,0,8,1270,47.7004,588000,2140
3,1.75,1.0,0,0,8,1260,47.5633,605000,3020
3,3.25,2.0,0,0,9,2290,47.6585,1300000,4200
3,2.0,1.0,0,0,7,1400,47.3415,233000,2020
4,2.5,2.0,0,0,8,2210,47.3818,360000,2210
2,1.75,1.0,0,0,6,1020,47.695,459000,1320
3,2.0,1.0,0,0,9,2100,47.7479,740000,2290
3,1.0,1.0,0,0,7,1160,47.7422,305000,1160
3,1.0,1.0,0,0,6,900,47.6921,395000,1550
4,2.5,2.0,0,0,8,2940,47.7533,560000,2510
4,1.75,1.0,0,1,7,1300,47.5793,650000,2890
3,2.5,2.0,0,0,7,2170,47.7767,449950,2010
3,1.5,1.0,0,3,7,1250,47.6988,517500,2390
4,1.5,1.0,0,0,7,1070,47.7121,435000,1890
3,1.0,1.0,0,0,6,800,47.7447,329999,1500
3,1.75,1.0,0,4,8,1140,47.5671,950000,3520
3,1.0,1.0,0,0,7,1230,47.5646,447000,1510
2,2.5,1.0,0,0,8,2380,47.717,699800,1870
3,1.75,1.0,0,0,7,770,47.6374,850000,1990
3,1.75,1.0,0,0,7,1070,47.3272,316500,2670
5,3.5,1.0,0,2,9,2030,47.5511,942500,4990
2,2.25,2.0,0,4,10,2910,47.5912,1310000,4260
4,2.25,1.0,0,0,9,2400,47.5987,856600,2580
5,1.5,2.5,0,0,8,2830,47.5132,405600,1480
4,2.5,2.0,0,0,8,2440,47.6333,565000,2560
3,2.25,2.0,0,0,8,1050,47.5818,400000,1350
3,2.0,1.0,0,0,7,1400,47.7576,330000,2230
4,2.75,2.0,0,0,7,2730,47.3608,374950,2230
3,2.75,1.0,0,0,7,1610,47.4987,405300,2700
3,2.25,2.0,0,0,8,2060,47.6216,560000,2160
4,2.25,1.0,0,0,8,1290,47.6051,824000,3560
3,1.75,1.0,0,0,7,1100,47.363,260000,1400
4,2.5,1.0,0,0,8,1470,47.6777,760000,3140
3,2.5,2.0,0,0,10,2360,47.3384,405000,3780
4,2.5,2.0,0,0,8,2640,47.4598,429900,2240
3,1.5,1.0,0,0,7,1130,47.5089,341500,1320
5,2.0,1.5,0,0,7,1940,47.7751,465250,1940
2,2.0,1.5,0,0,7,1100,47.6797,450000,1390
3,1.0,1.0,0,0,7,1200,47.5771,390000,1370
3,2.25,1.0,0,0,8,1000,47.6188,420000,3070
3,2.5,2.0,0,0,8,1730,47.4802,269950,2070
4,2.0,1.0,0,0,7,1060,47.6101,493000,2370
4,2.5,2.0,0,0,9,2710,47.3314,370000,2520
5,4.25,1.5,0,1,10,3100,47.6196,2250000,4910
3,1.0,1.0,0,0,7,1250,47.475,305000,1450
3,1.75,1.5,0,0,6,970,47.7146,400000,2650
3,1.5,2.0,0,0,8,1050,47.7073,320000,1370
4,1.0,2.0,0,0,7,2000,47.6583,715000,1260
6,2.75,1.5,0,0,8,3610,47.6261,650000,2560
5,1.75,1.0,0,0,8,1930,47.3109,218000,2370
2,1.0,1.0,0,0,7,1280,47.6949,500000,1540
4,2.0,1.0,0,0,7,2090,47.4691,460000,2380
3,1.5,1.0,0,0,7,1140,47.3289,232500,2210
3,2.5,2.0,0,0,7,1800,47.5293,408200,1800
3,1.75,1.0,0,0,7,1400,47.6792,522000,2160
4,2.5,2.0,0,0,9,2810,47.6337,675000,3100
4,3.5,1.0,0,2,11,2260,47.5506,1360000,5390
4,1.0,1.5,0,0,6,1330,47.492,249950,1570
2,1.0,1.0,0,0,6,750,47.4781,210000,1460
4,1.0,1.0,0,0,7,1090,47.7041,429950,1850
4,2.5,2.0,0,0,9,3200,47.6304,737500,2930
4,2.0,1.0,0,0,8,1740,47.6815,710000,1850
3,2.5,2.0,0,0,8,2100,47.5341,470000,2100
4,3.5,1.0,0,0,12,4270,47.7354,1100000,3510
3,2.0,1.5,0,0,7,1340,47.6518,650000,2030
4,2.5,1.0,0,3,9,1680,47.5619,1220000,4670
3,2.5,2.0,0,0,8,1630,47.7148,422120,1380
5,2.5,2.0,0,0,9,2990,47.746,625000,3150
4,1.0,1.5,0,0,6,1550,47.5222,385200,1220
3,2.25,2.0,0,0,8,1690,47.5756,500000,1800
4,2.25,2.0,0,0,8,1960,47.3405,308000,1910
3,2.75,1.0,0,0,8,1360,47.5433,565000,3170
3,2.5,2.0,0,0,7,2600,47.6799,581000,2600
3,2.0,1.0,0,0,8,1950,47.39,361000,2330
3,1.0,1.0,0,0,7,1250,47.6329,345000,1530
2,2.25,2.0,0,0,8,840,47.6124,419000,1650
3,2.5,2.0,0,0,7,1680,47.4802,347000,2160
4,2.25,2.0,0,0,9,2220,47.5839,625000,3000
4,4.25,2.0,0,2,11,3090,47.5602,2400000,5270
3,3.25,2.5,0,0,8,2660,47.3077,379000,1320
3,1.5,2.0,0,0,7,1150,47.5707,310000,1150
2,2.0,1.0,0,0,6,1130,47.3839,250000,1320
5,2.75,2.0,0,0,9,2760,47.539,682000,2870
3,2.0,1.0,0,0,7,1430,47.2118,246500,1580
3,1.0,1.5,0,0,5,1490,47.2597,325000,1580
4,2.5,2.0,0,0,8,2030,47.393,310950,2095
3,2.0,2.0,0,2,9,1890,47.6347,1100000,3808
3,1.0,1.0,0,0,7,1130,47.7493,287500,2490
3,1.0,1.0,0,0,7,1130,47.7493,431000,2490
3,1.0,1.0,0,0,6,970,47.5282,226000,1290
3,1.75,1.5,0,0,7,1510,47.682,825000,2100
4,1.0,1.5,0,0,6,1300,47.4778,175000,1240
3,1.5,1.0,0,0,7,1260,47.6357,465750,1800
4,2.25,2.0,0,0,8,2610,47.5771,659000,2550
3,1.75,1.0,0,3,8,1110,47.6898,595000,2430
3,2.25,2.0,0,0,8,1780,47.4622,350000,1780
4,2.25,1.0,0,0,8,1900,47.3102,270000,2120
6,2.25,1.0,0,2,7,1340,47.6061,662500,2960
3,1.75,1.0,0,0,5,1380,47.294,249900,1490
3,1.75,1.0,0,0,7,1230,47.3272,324500,2670
2,1.75,1.0,0,0,8,1350,47.7176,430000,1350
2,1.75,1.0,0,0,8,1350,47.7176,419950,1350
4,1.75,1.0,0,2,8,1290,47.3748,285000,3010
4,2.5,2.0,0,0,8,2470,47.3337,332000,2100
4,1.75,1.0,0,0,7,960,47.5033,282000,2040
3,1.0,1.0,0,0,7,940,47.7321,320000,1420
3,1.0,1.5,0,0,7,1620,47.5719,428750,2440
3,2.25,2.0,0,0,8,2300,47.2477,330000,1760
4,3.5,3.0,0,0,8,2000,47.7027,456500,1440
3,2.25,1.0,0,0,8,1640,47.4723,352000,1870
4,2.0,1.5,0,0,7,1530,47.6645,664000,1860
3,1.75,1.0,0,0,9,2190,47.7738,628000,4340
3,1.75,1.0,0,0,7,1080,47.6618,512000,2310
3,2.0,1.0,0,0,7,1450,47.3085,254000,2250
4,2.5,2.0,0,0,8,1900,47.5691,535800,2030
3,1.0,1.0,0,0,7,1050,47.3841,287653,1610
3,2.5,2.0,0,0,8,1180,47.5446,438000,1610
4,1.75,1.0,0,0,7,1750,47.7557,450000,2480
5,2.75,2.0,0,0,8,2400,47.2635,327000,2400
4,2.5,2.0,0,0,7,1790,47.4829,370500,1950
3,2.5,2.0,0,0,7,1720,47.3898,265000,1570
4,2.75,1.0,0,0,8,1800,47.5152,450000,3100
3,1.0,1.5,0,3,8,1520,47.5081,425000,2640
3,1.75,1.0,0,0,7,1150,47.3729,166600,1330
1,0.75,1.0,0,0,5,380,47.481,245000,1170
3,1.0,1.0,0,0,7,910,47.6742,565000,1520
3,1.75,1.0,0,0,8,1230,47.6963,539900,2350
3,3.5,2.0,0,0,10,2480,47.5951,910000,1980
4,2.5,2.0,0,0,8,2050,47.2658,280000,2050
3,2.25,2.0,0,0,7,1420,47.3576,275000,1560
3,2.5,2.0,0,0,7,3460,47.4802,467000,2490
3,2.5,2.0,0,0,8,1500,47.5682,457500,1730
2,1.0,1.0,0,0,7,1320,47.5517,381156,1270
5,2.5,1.0,0,0,8,1220,47.3122,289999,3010
3,1.75,1.0,0,0,7,1230,47.5962,642450,2550
3,2.25,1.0,0,0,7,1220,47.6071,469950,2000
3,2.0,1.0,0,2,8,1460,47.6652,795000,4380
4,2.5,2.0,0,0,10,3300,47.6323,785000,2820
3,2.25,2.0,0,0,10,3060,47.5611,860000,3060
3,1.0,1.0,0,0,7,1530,47.404,147500,1380
3,2.0,1.0,0,0,7,1410,47.7356,390000,2540
3,1.0,1.0,0,0,7,1020,47.3586,229000,1020
3,1.0,1.0,0,0,6,1150,47.494,185000,1120
3,1.5,1.0,0,0,7,870,47.7004,414900,2010
4,2.0,1.0,0,0,6,920,47.5507,200000,2120
4,2.25,1.0,0,0,8,1800,47.2959,225000,2060
3,1.75,2.0,0,0,7,1360,47.6675,720000,2290
4,2.5,2.0,0,0,8,1430,47.6402,930000,2870
5,2.5,1.0,0,0,7,2160,47.6209,1270000,5130
5,3.25,2.0,0,0,7,1780,47.6094,700000,2720
2,1.5,3.0,0,0,7,1140,47.6608,466000,1170
3,1.5,1.0,0,0,7,1330,47.7364,374000,1460
3,2.5,2.0,0,0,8,1940,47.7438,480000,2810
3,2.5,2.0,0,0,9,3000,47.6724,740000,3000
4,1.0,1.5,0,0,8,1820,47.6476,1010000,1820
4,2.5,2.0,0,0,8,2910,47.3782,395000,2740
2,1.0,1.0,0,0,6,1090,47.5185,340000,1200
3,2.0,2.0,0,0,7,1020,47.526,209000,1470
5,2.5,1.5,0,0,7,1710,47.5922,431650,1530
5,2.5,1.0,0,0,9,1780,47.5368,980000,4640
3,2.5,2.0,0,0,9,2680,47.7637,660000,2670
4,2.25,2.0,0,0,8,1840,47.6916,730000,2540
3,1.75,1.0,0,0,7,1260,47.3592,291500,1640
4,3.5,2.0,0,0,9,2340,47.5627,905000,4310
4,2.5,1.5,0,0,10,2570,47.7418,800000,3420
4,3.5,1.0,0,1,9,2560,47.5134,839900,4480
1,1.5,2.0,0,0,8,950,47.5492,200000,1420
3,2.0,1.0,0,0,7,1080,47.4614,300000,2250
3,1.75,1.5,0,0,7,1250,47.69,530000,1180
3,2.25,2.0,0,0,7,1654,47.3627,314950,1654
3,1.75,1.0,0,0,7,1410,47.3969,255000,1630
5,2.75,1.0,0,0,7,1500,47.5728,550000,2820
3,1.0,1.0,0,0,6,700,47.5499,435000,2170
3,1.75,1.0,0,0,7,1420,47.3113,234000,1660
4,2.25,1.0,0,0,8,1600,47.639,615000,3400
3,2.0,1.0,0,0,7,1410,47.3315,205000,1410
4,1.75,1.0,0,0,7,1050,47.5353,384000,2780
3,2.5,2.0,0,0,8,1750,47.4315,324000,2050
3,1.75,1.0,0,0,7,1130,47.6733,645000,2740
3,3.25,2.0,0,0,8,1260,47.6655,570000,1310
3,2.5,2.0,0,0,8,1920,47.4095,324000,1920
2,1.0,1.0,0,0,6,1000,47.527,270000,1100
5,1.5,1.5,0,0,7,2120,47.4599,290000,1730
3,2.0,1.0,0,0,7,1440,47.3702,250000,1390
3,1.75,2.0,0,0,7,1660,47.6903,342000,1520
3,1.5,1.0,0,0,7,1340,47.4405,255000,1340
3,2.25,1.0,0,0,9,1450,47.5371,800000,3680
3,1.75,1.5,0,2,7,1000,47.5666,451000,1990
4,2.5,1.0,0,3,7,1390,47.6597,990000,4250
4,2.5,1.0,0,0,7,1220,47.4046,288400,2500
3,1.5,2.0,0,0,8,1750,47.5383,420000,2330
2,2.75,2.0,0,0,8,1080,47.7052,359000,1660
4,3.0,1.0,0,0,7,1420,47.4417,390000,3410
3,2.5,2.0,0,0,7,1320,47.5355,300000,1320
5,2.5,1.0,0,0,7,1500,47.7096,545000,3050
3,1.0,1.0,0,0,6,1250,47.3414,288349,1920
3,2.25,1.0,0,0,7,1290,47.3023,299900,1930
